'COMPROMISOTOMADODELPPTO.DISPONIBLE',COMPROMISO,RESERVA,OLI,CONCEPTO_PAGO,ID_RAMO,CANI,ID_UNIDAD,CGFU,CFUN,CSFU,CPRG,CAIN,CPPT,CCAP,CCON,CPARG,CPAR,CTGA,CFIN,CCAU,CCOP,CGEO,CPLA,CPPI,OFIN,AUX1,AUX2,AUX3,MES,SALDO_ARRASTRE
Compromiso tomado de una Suficiencia Pptaria.,007201,04247,,"SERVICIO DE PRODUCCIÓN PARA LAS DIVERSAS CAMPAÑAS DE DIFUSIÓN DE LA SECRETARÍA DE SALUD, CORRESPONDIENTE AL EJERCICIO 2026",12,2026,112,2,3,04,00,002,M001,3,6,1,01,1,1,0000000000,00,09,000,00000000000,000,IS012,00000,0000000000,05,24266
Compromiso tomado de una Suficiencia Pptaria.,007201,04247,,"SERVICIO DE PRODUCCIÓN PARA LAS DIVERSAS CAMPAÑAS DE DIFUSIÓN DE LA SECRETARÍA DE SALUD, CORRESPONDIENTE AL EJERCICIO 2026",12,2026,112,2,3,04,00,002,M001,3,6,1,01,1,1,0000000000,00,09,000,00000000000,000,IS012,00000,0000000000,06,9126051
Compromiso tomado de una Suficiencia Pptaria.,007202,00236,,MEDICAMENTOS Y BIENES TERAPEUTICOS/ MATERIAL DE CURACION Y AUXILIARES DE DIAGNOSTICO,12,2026,NCK,2,3,02,00,018,E031,2,5,3,01,1,1,0000000000,00,09,000,00000000000,000,AM040,00000,1240000011,06,40071.2
Compromiso tomado de una Suficiencia Pptaria.,007205,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.6 de las declaraciones de este instrumento jurídico y su Anexo Técnico",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,43620
Compromiso tomado de una Suficiencia Pptaria.,007210,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE  PEDIATRÍA,12,2026,NCZ,2,3,02,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,VH010,00000,1280000011,08,0.03
Compromiso tomado de una Suficiencia Pptaria.,007211,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico. ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,CCSUR00000,00,09,000,00000000000,000,SMS11,00000,1248000011,05,9.81
Compromiso tomado de una Suficiencia Pptaria.,007211,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico. ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPFBA00000,00,09,000,00000000000,000,SMF12,00000,1248000011,05,53.1
Compromiso tomado de una Suficiencia Pptaria.,007211,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico. ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPJNN00000,00,09,000,00000000000,000,SMN12,00000,1248000011,09,441.9
Compromiso tomado de una Suficiencia Pptaria.,007211,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico. ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,398.7
Compromiso tomado de una Suficiencia Pptaria.,007212,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.14 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,CCIZT00000,00,09,000,00000000000,000,SMI11,00000,1248000011,05,623.55
Compromiso tomado de una Suficiencia Pptaria.,007212,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.14 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,CCSUR00000,00,09,000,00000000000,000,SMS11,00000,1248000011,05,1028.16
Compromiso tomado de una Suficiencia Pptaria.,007212,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.14 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPJNN00000,00,09,000,00000000000,000,SMN12,00000,1248000011,07,410.55
Compromiso tomado de una Suficiencia Pptaria.,007212,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.14 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,2363.55
Compromiso tomado de una Suficiencia Pptaria.,007213,04264,,"SERVICIO DE DIFUSIÓN EN MEDIOS DIGITALES DE LA CAMPAÑA: VIDA SALUDABLE, VERSIÓN: VARIAS",12,2026,112,2,3,04,00,002,M001,3,6,1,01,1,1,0000000000,00,09,000,00000000000,000,IS012,00000,0000000000,08,3000090.6
Compromiso tomado de una Suficiencia Pptaria.,007218,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.6 de las declaraciones de este instrumento jurídico y su Anexo Técnico.",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,687.22
Compromiso tomado de una Suficiencia Pptaria.,007219,00236,,MEDICAMENTOS Y BIENES TERAPEUTICOS/ MATERIAL DE CURACION Y AUXILIARES DE DIAGNOSTICO,12,2026,NCK,2,3,05,00,018,E031,2,5,3,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1240000011,07,92870
Compromiso tomado de una Suficiencia Pptaria.,007222,01844,,SERVICIO DE ALIMENTACIÓN PARA PACIENTES Y PERSONAL DEL INSTITUTO NACIONAL DE PSIQUIATRÍA RAMÓN DE LA FUENTE MUÑIZ,12,2026,M7F,2,3,05,00,018,E031,3,3,9,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1248000011,07,115219.62
Compromiso tomado de una Suficiencia Pptaria.,007223,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.10 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPJNN00000,00,09,000,00000000000,000,SMN12,00000,1248000011,09,864.4
Compromiso tomado de una Suficiencia Pptaria.,007223,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.10 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,795.88
Compromiso tomado de una Suficiencia Pptaria.,007224,04265,,"SERVICIO DE DIFUSIÓN ENMEDIOS DIGITALES DE LA CAMPAÑA: PREVENCIÓN DE LA SALUD, VERSIÓN: VARIAS",12,2026,112,2,3,04,00,002,M001,3,6,1,01,1,1,0000000000,00,09,000,00000000000,000,IS012,00000,0000000000,08,500028.37
Compromiso tomado de una Suficiencia Pptaria.,007228,04265,,"SERVICIO DE DIFUSIÓN EN MEDIOS DIGITALES DE LA CAMPAÑA: PREVENCIÓN DE LA SALUD, VERSIÓN:VARIAS",12,2026,112,2,3,04,00,002,M001,3,6,1,01,1,1,0000000000,00,09,000,00000000000,000,IS012,00000,0000000000,08,486640.88
Compromiso tomado de una Suficiencia Pptaria.,007230,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.6 de las declaraciones de este instrumento jurídico y su Anexo Técnico",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,4750
Compromiso tomado de una Suficiencia Pptaria.,007231,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE PEDIATRÍA,12,2026,NCZ,2,3,02,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,VH010,00000,1280000011,08,0.7
Compromiso tomado de una Suficiencia Pptaria.,007234,04265,,"SERVICIO DE DIFUSIÓN EN MEDIOS DIGITALES DE LA CAMPAÑA: PREVENCIÓN DE LA SALUD, VERSIÓN: VARIAS",12,2026,112,2,3,04,00,002,M001,3,6,1,01,1,1,0000000000,00,09,000,00000000000,000,IS012,00000,0000000000,08,500123.62
Compromiso tomado de una Suficiencia Pptaria.,007235,04649,,"El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.3 de las declaraciones de este instrumento jurídico y su Anexo Técnico    ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,24.31
Compromiso tomado de una Suficiencia Pptaria.,007237,04265,,"SERVICIO DE DIFUSIÓN EN MEDIOS DIGITALES DE LA CAMPAÑA: PREVENCIÓN DE LA SALUD, VERSIÓN: VARIAS",12,2026,112,2,3,04,00,002,M001,3,6,1,01,1,1,0000000000,00,09,000,00000000000,000,IS012,00000,0000000000,08,2000060.4
Compromiso tomado de una Suficiencia Pptaria.,007239,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE PEDIATRÍA,12,2026,NCZ,2,3,02,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,VH010,00000,1280000011,08,153749.43
Compromiso tomado de una Suficiencia Pptaria.,007239,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE PEDIATRÍA,12,2026,NCZ,2,3,05,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1280000011,08,68645.77
Compromiso tomado de una Suficiencia Pptaria.,007241,00236,,MEDICAMENTOS Y BIENES TERAPEUTICOS/ MATERIAL DE CURACION Y AUXILIARES DE DIAGNOSTICO,12,2026,NCK,2,3,02,00,018,E031,2,5,3,01,1,1,0000000000,00,09,000,00000000000,000,AM040,00000,1240000011,06,27961.91
Compromiso tomado de una Suficiencia Pptaria.,007242,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.6 de las declaraciones de este instrumento jurídico y su Anexo Técnico",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,390
Compromiso tomado de una Suficiencia Pptaria.,007244,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE PEDIATRÍA,12,2026,NCZ,2,3,05,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1280000011,09,2481188.96
Compromiso tomado de una Suficiencia Pptaria.,007246,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.  ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,CCSUR00000,00,09,000,00000000000,000,SMS11,00000,1248000011,05,48.6
Compromiso tomado de una Suficiencia Pptaria.,007246,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.  ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPJNN00000,00,09,000,00000000000,000,SMN12,00000,1248000011,09,144.04
Compromiso tomado de una Suficiencia Pptaria.,007246,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.  ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,864
Compromiso tomado de una Suficiencia Pptaria.,007247,04649,,"El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.3 de las declaraciones de este instrumento jurídico y su Anexo Técnico",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,389.76
Compromiso tomado de una Suficiencia Pptaria.,007248,00011,,"ADQUISICIÓN DE MATERIAL DE LIMPIEZA PARA CUBRIR NECESIDADES DEL HOSPITAL GENERAL DE MÉXICO, ""DR. EDUARDO LICEAGA"" DURANTE EL EJERCICIO FISCAL  2026. CONVENIO MODIFICATORIO 1, POR MODIFICACIÓN EN NUMERAL 1.8 DE CONTRATO.",12,2026,NBD,2,3,05,00,018,E031,2,1,6,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1240000011,04,5715.69
Compromiso tomado de una Suficiencia Pptaria.,007249,00236,,MEDICAMENTOS Y BIENES TERAPEUTICOS/ MATERIAL DE CURACION Y AUXILIARES DE DIAGNOSTICO,12,2026,NCK,2,3,05,00,018,E031,2,5,3,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1240000011,06,66093.22
Compromiso tomado de una Suficiencia Pptaria.,007252,00236,,MEDICAMENTOS Y BIENES TERAPEUTICOS/ MATERIAL DE CURACION Y AUXILIARES DE DIAGNOSTICO,12,2026,NCK,2,3,05,00,018,E031,2,5,3,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1240000011,06,99879.09
Compromiso tomado de una Suficiencia Pptaria.,007254,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.  ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,CCSUR00000,00,09,000,00000000000,000,SMS11,00000,1248000011,05,394.2
Compromiso tomado de una Suficiencia Pptaria.,007254,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.  ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPFBA00000,00,09,000,00000000000,000,SMF12,00000,1248000011,05,20374.4
Compromiso tomado de una Suficiencia Pptaria.,007254,04649,," El ¿PROVEEDOR¿ acepta y se obliga a proporcionar a ¿LA CONASAMA¿, ¿LOS  BIENES¿, al amparo del procedimiento de contratación señalado en el punto I.12 de las declaraciones  de este instrumento jurídico y su Anexo Técnico.  ",12,2026,Y00,2,3,01,00,015,E032,2,5,3,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,2639.8
Compromiso tomado de una Suficiencia Pptaria.,007256,02629,,"Pañal predoblado desechable para recién nacido, tamaño pequeño con un peso de 800 a 1250 g",12,2026,NDE,2,3,02,00,018,E031,2,5,4,01,1,1,0000000000,00,09,000,00000000000,000,AM001,00000,1247800011,05,6937.74
Compromiso tomado de una Suficiencia Pptaria.,007256,02629,,"Pañal predoblado desechable para recién nacido, tamaño pequeño con un peso de 800 a 1250 g",12,2026,NDE,2,3,04,00,014,P028,2,5,4,01,1,1,0000000000,00,09,000,00000000000,000,VH010,00000,1478000011,07,97474.09
Compromiso tomado de una Suficiencia Pptaria.,007265,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE  PEDIATRÍA,12,2026,NCZ,2,3,05,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1280000011,08,95692.59
Compromiso tomado de una Suficiencia Pptaria.,007267,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE  PEDIATRÍA,12,2026,NCZ,2,3,05,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1280000011,08,7566.79
Compromiso tomado de una Suficiencia Pptaria.,007269,02055,,"SERVICIOS MEDICOS PARA PROCEDIMIENTOS DE MINIMA INVASION POR LAPAROSCOPIA EN EL AREA DE NEUROCIRUGIA DEL HOSPITAL JUAREZ DE MEXICO, 2025-2026 (PARTIDA 16.- NEUROCIRUGIA I - EQUIPO CON CORTE DE ALTA VELOCIDAD DE CRANEOTOMIA PARA PROCEDIMIENTOS QUIRURGICOS PARA ADULTOS) Y (PARTIDA 17.- NEUROCIRUGIA II - SISTEMA DE NEURONAVEGACION PARA PROCEDIMIENTOS QUIRURGICOS PEDIATRICOS)",12,2026,NAW,2,3,02,00,018,E031,3,3,9,01,1,1,0000000000,00,09,000,00000000000,000,AM040,00000,1200000011,09,2385294.47
Compromiso tomado de una Suficiencia Pptaria.,007269,02055,,"SERVICIOS MEDICOS PARA PROCEDIMIENTOS DE MINIMA INVASION POR LAPAROSCOPIA EN EL AREA DE NEUROCIRUGIA DEL HOSPITAL JUAREZ DE MEXICO, 2025-2026 (PARTIDA 16.- NEUROCIRUGIA I - EQUIPO CON CORTE DE ALTA VELOCIDAD DE CRANEOTOMIA PARA PROCEDIMIENTOS QUIRURGICOS PARA ADULTOS) Y (PARTIDA 17.- NEUROCIRUGIA II - SISTEMA DE NEURONAVEGACION PARA PROCEDIMIENTOS QUIRURGICOS PEDIATRICOS)",12,2026,NAW,2,3,02,00,018,E031,3,3,9,01,1,1,0000000000,00,09,000,00000000000,000,AM040,00000,1200000011,10,2385294.47
Compromiso tomado de una Suficiencia Pptaria.,007269,02055,,"SERVICIOS MEDICOS PARA PROCEDIMIENTOS DE MINIMA INVASION POR LAPAROSCOPIA EN EL AREA DE NEUROCIRUGIA DEL HOSPITAL JUAREZ DE MEXICO, 2025-2026 (PARTIDA 16.- NEUROCIRUGIA I - EQUIPO CON CORTE DE ALTA VELOCIDAD DE CRANEOTOMIA PARA PROCEDIMIENTOS QUIRURGICOS PARA ADULTOS) Y (PARTIDA 17.- NEUROCIRUGIA II - SISTEMA DE NEURONAVEGACION PARA PROCEDIMIENTOS QUIRURGICOS PEDIATRICOS)",12,2026,NAW,2,3,02,00,018,E031,3,3,9,01,1,1,0000000000,00,09,000,00000000000,000,AM040,00000,1200000011,11,2368721.94
Compromiso tomado de una Suficiencia Pptaria.,007270,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE PEDIATRÍA,12,2026,NCZ,2,3,05,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1280000011,09,288942.97
Compromiso tomado de una Suficiencia Pptaria.,007272,00833,,"LA-12-NBV-012NBV001-I-3-2025, PARA LA ADQUISICIÓN PLURIANUAL ANTICIPADA ABIERTA DE   ¿REACTIVOS E INSUMOS PARA PRUEBAS DE ANÁLISIS DEL DEPARTAMENTO DE LABORATORIO   CLÍNICO CON EQUIPOS EN COMODATO PARA EL INSTITUTO NACIONAL DE CANCEROLOGÍA   EJERCICIOS 2025 AL 2027¿",12,2026,NBV,2,3,02,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,AM030,00000,1240000011,09,9163354.69
Compromiso tomado de una Suficiencia Pptaria.,007272,00833,,"LA-12-NBV-012NBV001-I-3-2025, PARA LA ADQUISICIÓN PLURIANUAL ANTICIPADA ABIERTA DE   ¿REACTIVOS E INSUMOS PARA PRUEBAS DE ANÁLISIS DEL DEPARTAMENTO DE LABORATORIO   CLÍNICO CON EQUIPOS EN COMODATO PARA EL INSTITUTO NACIONAL DE CANCEROLOGÍA   EJERCICIOS 2025 AL 2027¿",12,2026,NBV,2,3,02,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,AM030,00000,1240000011,10,15002272.46
Compromiso tomado de una Suficiencia Pptaria.,007274,04649,,"El PROVEEDOR acepta y se obliga a proporcionar a LA CONASAMA, LOS  BIENES, al amparo del procedimiento de contratación señalado en el punto I.6 de las declaraciones de este instrumento jurídico y su Anexo Técnico.",12,2026,Y00,2,3,01,00,015,E032,2,5,4,01,1,1,HPSRM00000,00,09,000,00000000000,000,SMS12,00000,1248000011,07,9164
Compromiso tomado de una Suficiencia Pptaria.,007275,02055,,"SERVICIOS MÉDICOS PARA PROCEDIMIENTOS DE MÍNIMA INVASIÓN POR LAPAROSCOPIA EN EL ÁREA DE UROLOGÍA DEL HOSPITAL JUÁREZ DE MÉXICO, 2025-2026 PARTIDA 21 (UROLOGÍA I) PROCEDIMIENTOS EN QUIROFANO",12,2026,NAW,2,3,02,00,018,E031,3,3,9,01,1,1,0000000000,00,09,000,00000000000,000,AM040,00000,1200000011,09,1469307.43
Compromiso tomado de una Suficiencia Pptaria.,007275,02055,,"SERVICIOS MÉDICOS PARA PROCEDIMIENTOS DE MÍNIMA INVASIÓN POR LAPAROSCOPIA EN EL ÁREA DE UROLOGÍA DEL HOSPITAL JUÁREZ DE MÉXICO, 2025-2026 PARTIDA 21 (UROLOGÍA I) PROCEDIMIENTOS EN QUIROFANO",12,2026,NAW,2,3,02,00,018,E031,3,3,9,01,1,1,0000000000,00,09,000,00000000000,000,AM040,00000,1200000011,10,1469307.43
Compromiso tomado de una Suficiencia Pptaria.,007275,02055,,"SERVICIOS MÉDICOS PARA PROCEDIMIENTOS DE MÍNIMA INVASIÓN POR LAPAROSCOPIA EN EL ÁREA DE UROLOGÍA DEL HOSPITAL JUÁREZ DE MÉXICO, 2025-2026 PARTIDA 21 (UROLOGÍA I) PROCEDIMIENTOS EN QUIROFANO",12,2026,NAW,2,3,02,00,018,E031,3,3,9,01,1,1,0000000000,00,09,000,00000000000,000,AM040,00000,1200000011,11,1469307.43
Compromiso tomado de una Suficiencia Pptaria.,007275,02055,,"SERVICIOS MÉDICOS PARA PROCEDIMIENTOS DE MÍNIMA INVASIÓN POR LAPAROSCOPIA EN EL ÁREA DE UROLOGÍA DEL HOSPITAL JUÁREZ DE MÉXICO, 2025-2026 PARTIDA 21 (UROLOGÍA I) PROCEDIMIENTOS EN QUIROFANO",12,2026,NAW,2,3,02,00,018,E031,3,3,9,01,1,1,0000000000,00,09,000,00000000000,000,AM040,00000,1200000011,12,1551555.3
Compromiso tomado de una Suficiencia Pptaria.,007276,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE PEDIATRÍA,12,2026,NCZ,2,3,02,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,CC010,00000,1280000011,12,19604
Compromiso tomado de una Suficiencia Pptaria.,007278,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE PEDIATRÍA,12,2026,NCZ,2,3,05,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1280000011,09,634692.84
Compromiso tomado de una Suficiencia Pptaria.,007279,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE PEDIATRÍA,12,2026,NCZ,2,3,05,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1280000011,09,99002.32
Compromiso tomado de una Suficiencia Pptaria.,007280,03467,,ADQUISICIÓN DE DIVERSOS PRODUCTOS QUÍMICOS BÁSICOS PARA PROYECTOS DE INVESTIGACIÓN DEL INSTITUTO NACIONAL DE PEDIATRÍA,12,2026,NCZ,2,3,05,00,018,E031,2,5,1,01,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,1280000011,09,19372
Compromiso tomado de una Suficiencia Pptaria.,007284,00874,,CLAVE 12209 LEVONORGESTREL. IMPLANTE. CADA IMPLANTE CONTIENE: LEVONORGESTREL 75.0 MG. ENVASE CON 2 IMPLANTES Y UNA CAJA CON UN TRÓCAR E INSTRUCTIVOS ANEXOS,12,2026,NDE,2,3,02,00,018,E031,2,5,4,01,1,1,0000000000,00,09,000,00000000000,000,AM001,00000,1247800011,05,47967.26
Compromiso tomado de una Suficiencia Pptaria.,007284,00874,,CLAVE 12209 LEVONORGESTREL. IMPLANTE. CADA IMPLANTE CONTIENE: LEVONORGESTREL 75.0 MG. ENVASE CON 2 IMPLANTES Y UNA CAJA CON UN TRÓCAR E INSTRUCTIVOS ANEXOS,12,2026,NDE,2,3,02,00,018,E031,2,5,4,01,1,1,0000000000,00,09,000,00000000000,000,AM001,00000,1247800011,07,139604.74
Compromiso tomado de una Suficiencia Pptaria.,007285,03397,,SERVICIO MEDICO INTEGRAL PARA LA HEMODINÁMICA (SMI PARA HE),12,2026,NCD,2,3,05,00,018,E031,3,3,9,03,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,0000000000,09,1000000
Compromiso tomado de una Suficiencia Pptaria.,007285,03397,,SERVICIO MEDICO INTEGRAL PARA LA HEMODINÁMICA (SMI PARA HE),12,2026,NCD,2,3,05,00,018,E031,3,3,9,03,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,0000000000,10,1000000
Compromiso tomado de una Suficiencia Pptaria.,007285,03397,,SERVICIO MEDICO INTEGRAL PARA LA HEMODINÁMICA (SMI PARA HE),12,2026,NCD,2,3,05,00,018,E031,3,3,9,03,1,1,0000000000,00,09,000,00000000000,000,GSS01,00000,0000000000,11,1065593.02
